order_item_id,order_id,product_id,quantity,unit_price,total_price
1596,1061,593,1,758.04,758.04
1597,1616,298,1,169.49,169.49
1598,809,520,5,562.37,2811.85
1599,2435,435,3,59.27,177.81
1600,1708,300,5,620.55,3102.75
1601,1001,523,2,99.5,199.0
1602,1718,29,5,783.75,3918.75
1603,1838,225,1,476.79,476.79
1604,2293,547,3,678.68,2036.04
1605,2031,584,5,405.48,2027.4
1606,39,352,5,660.12,3300.6
1607,2167,199,3,659.01,1977.03
1608,2302,98,5,219.9,1099.5
1609,835,250,3,18.35,55.05
1610,1083,447,1,202.17,202.17
1611,2331,232,4,589.65,2358.6
1612,966,29,5,783.75,3918.75
1613,1366,526,3,664.34,1993.02
1614,1949,443,3,136.8,410.4
1615,1304,68,2,433.82,867.64
1616,421,263,2,257.11,514.22
1617,828,266,2,223.99,447.98
1618,2086,140,4,298.93,1195.72
1619,1384,491,1,258.16,258.16
1620,1598,112,1,108.88,108.88
1621,691,13,3,125.21,375.63
1622,1308,30,5,20.66,103.3
1623,1216,81,4,36.02,144.08
1624,2380,399,2,472.64,945.28
1625,827,496,2,185.8,371.6
1626,273,106,4,665.88,2663.52
1627,225,311,1,371.11,371.11
1628,1442,356,5,414.35,2071.75
1629,1036,471,3,440.06,1320.18
1630,1523,502,2,467.57,935.14
1631,1857,78,4,434.28,1737.12
1632,469,297,4,570.03,2280.12
1633,1392,583,4,778.99,3115.96
1634,253,394,1,302.36,302.36
1635,97,453,3,176.31,528.93
1636,1176,329,5,554.53,2772.65
1637,1465,224,1,318.02,318.02
1638,2463,535,1,699.53,699.53
1639,2052,309,4,597.06,2388.24
1640,173,71,2,124.56,249.12
1641,910,335,4,154.45,617.8
1642,2272,349,3,687.01,2061.03
1643,1652,11,1,570.35,570.35
1644,908,529,2,794.2,1588.4
1645,2084,44,3,660.44,1981.32
1646,347,329,5,554.53,2772.65
1647,1884,261,5,523.65,2618.25
1648,1352,526,2,664.34,1328.68
1649,198,81,4,36.02,144.08
1650,1184,530,1,383.96,383.96
1651,425,126,5,86.27,431.35
1652,2061,469,1,624.34,624.34
1653,2402,385,5,10.67,53.35
1654,657,221,4,655.36,2621.44
1655,245,592,2,429.69,859.38
1656,173,459,5,390.8,1954.0
1657,1416,165,1,305.69,305.69
1658,1981,225,1,476.79,476.79
1659,1024,293,2,90.27,180.54
1660,1450,183,4,199.31,797.24
1661,692,463,2,321.37,642.74
1662,1745,222,1,466.67,466.67
1663,1390,251,3,23.44,70.32
1664,499,515,5,694.8,3474.0
1665,2218,130,3,726.2,2178.6
1666,1914,96,4,573.88,2295.52
1667,1859,187,1,431.57,431.57
1668,523,177,5,345.27,1726.35
1669,1160,217,1,352.81,352.81
1670,1827,377,5,423.74,2118.7
1671,1493,381,2,654.28,1308.56
1672,2245,441,3,621.79,1865.37
1673,1690,592,2,429.69,859.38
1674,1856,396,4,195.06,780.24
1675,590,269,3,511.36,1534.08
1676,514,257,4,592.01,2368.04
1677,2204,73,4,142.21,568.84
1678,1681,242,4,469.33,1877.32
1679,2250,419,5,450.2,2251.0
1680,1134,491,2,258.16,516.32
1681,1867,267,1,228.53,228.53
1682,425,480,2,164.0,328.0
1683,608,228,1,365.78,365.78
1684,1649,203,1,675.92,675.92
1685,807,262,1,63.18,63.18
1686,2057,444,2,199.67,399.34
1687,626,574,1,149.77,149.77
1688,792,92,5,418.35,2091.75
1689,571,401,5,25.65,128.25
1690,730,570,4,277.47,1109.88
1691,607,10,3,400.1,1200.3
1692,505,112,2,108.88,217.76
1693,347,547,2,678.68,1357.36
1694,970,556,2,353.67,707.34
1695,1975,560,2,283.44,566.88
1696,689,584,2,405.48,810.96
1697,774,355,5,292.3,1461.5
1698,893,185,2,416.93,833.86
1699,1691,270,2,183.65,367.3
1700,2130,323,1,44.01,44.01
1701,160,412,2,243.36,486.72
1702,1556,228,5,365.78,1828.9
1703,179,528,4,520.05,2080.2
1704,899,78,2,434.28,868.56
1705,1119,31,1,98.89,98.89
1706,2144,517,3,340.73,1022.19
1707,709,344,2,142.16,284.32
1708,344,205,1,97.12,97.12
1709,645,59,5,230.63,1153.15
1710,1726,100,4,662.51,2650.04
1711,2281,534,3,417.81,1253.43
1712,10,278,3,147.76,443.28
1713,270,315,4,209.88,839.52
1714,1759,456,3,582.03,1746.09
1715,789,570,4,277.47,1109.88
1716,861,547,4,678.68,2714.72
1717,2069,491,4,258.16,1032.64
1718,633,229,3,363.41,1090.23
1719,917,304,5,407.38,2036.9
1720,2016,459,5,390.8,1954.0
1721,2500,304,2,407.38,814.76
1722,1676,114,4,710.24,2840.96
1723,525,179,4,341.91,1367.64
1724,2189,120,4,252.42,1009.68
1725,19,567,4,294.85,1179.4
1726,1940,393,4,724.42,2897.68
1727,667,144,2,248.01,496.02
1728,2062,521,2,526.9,1053.8
1729,2411,591,5,667.43,3337.15
1730,2023,331,1,697.27,697.27
1731,1053,190,1,287.38,287.38
1732,371,170,5,614.58,3072.9
1733,342,367,2,176.43,352.86
1734,527,117,1,423.8,423.8
1735,2120,522,3,276.66,829.98
1736,599,375,2,322.92,645.84
1737,2300,244,2,19.82,39.64
1738,1310,127,5,170.54,852.7
1739,2454,585,5,621.38,3106.9
1740,1344,211,4,213.42,853.68
1741,890,365,3,673.29,2019.87
1742,1212,514,2,80.0,160.0
1743,1945,221,4,655.36,2621.44
1744,2150,411,4,408.82,1635.28
1745,852,94,5,216.75,1083.75
1746,1480,550,1,187.78,187.78
1747,553,359,2,188.2,376.4
1748,486,344,5,142.16,710.8
1749,956,529,5,794.2,3971.0
1750,511,428,1,639.7,639.7
1751,1657,149,3,113.1,339.3
1752,799,282,2,586.67,1173.34
1753,2428,230,1,597.88,597.88
1754,1504,435,4,59.27,237.08
1755,1267,481,5,572.33,2861.65
1756,1812,286,3,284.59,853.77
1757,607,45,4,665.24,2660.96
1758,2156,109,3,227.24,681.72
1759,1692,157,2,132.67,265.34
1760,1784,383,4,794.8,3179.2
1761,1293,444,5,199.67,998.35
1762,2494,4,5,569.91,2849.55
1763,565,387,3,448.21,1344.63
1764,1314,530,5,383.96,1919.8
1765,1383,566,2,478.04,956.08
1766,2066,581,1,569.71,569.71
1767,1802,357,5,618.26,3091.3
1768,783,284,2,514.77,1029.54
1769,1843,122,2,566.95,1133.9
1770,1902,473,5,710.65,3553.25
1771,620,20,1,105.58,105.58
1772,835,22,4,22.51,90.04
1773,2325,463,1,321.37,321.37
1774,2488,281,3,407.22,1221.66
1775,1440,580,4,511.84,2047.36
1776,1798,284,4,514.77,2059.08
1777,1236,301,3,10.14,30.42
1778,1624,410,4,156.49,625.96
1779,358,486,4,402.62,1610.48
1780,2368,299,2,656.53,1313.06
1781,469,58,5,641.53,3207.65
1782,1572,316,4,483.53,1934.12
1783,188,52,5,534.6,2673.0
1784,903,47,2,327.04,654.08
1785,328,566,2,478.04,956.08
1786,965,199,3,659.01,1977.03
1787,1704,246,5,313.43,1567.15
1788,1022,128,4,54.31,217.24
1789,1165,68,5,433.82,2169.1
1790,2256,145,2,785.46,1570.92
1791,2394,109,3,227.24,681.72
1792,251,357,2,618.26,1236.52
1793,1374,576,4,383.65,1534.6
1794,922,118,3,402.44,1207.32
1795,105,61,2,563.63,1127.26
1796,512,65,5,309.16,1545.8
1797,1770,546,4,665.99,2663.96
1798,1694,438,4,564.43,2257.72
1799,826,584,1,405.48,405.48
1800,2409,2,3,201.49,604.47
1801,235,241,3,170.74,512.22
1802,209,526,1,664.34,664.34
1803,1342,180,2,96.58,193.16
1804,336,30,3,20.66,61.98
1805,1354,38,5,664.31,3321.55
1806,722,496,5,185.8,929.0
1807,1774,238,4,343.57,1374.28
1808,707,494,4,709.65,2838.6
1809,1997,381,5,654.28,3271.4
1810,2283,493,2,469.64,939.28
1811,772,521,5,526.9,2634.5
1812,1229,234,2,216.26,432.52
1813,907,117,3,423.8,1271.4
1814,2069,507,2,248.1,496.2
1815,473,23,1,483.86,483.86
1816,1513,563,1,121.45,121.45
1817,1509,11,2,570.35,1140.7
1818,1463,25,4,502.42,2009.68
1819,1537,2,3,201.49,604.47
1820,356,594,3,180.47,541.41
1821,2261,534,1,417.81,417.81
1822,1021,412,2,243.36,486.72
1823,1792,394,2,302.36,604.72
1824,2004,419,5,450.2,2251.0
1825,782,15,3,323.44,970.32
1826,1086,153,2,294.87,589.74
1827,882,546,2,665.99,1331.98
1828,270,400,4,308.3,1233.2
1829,1082,592,5,429.69,2148.45
1830,992,421,4,483.87,1935.48
1831,92,404,3,212.38,637.14
1832,475,11,3,570.35,1711.05
1833,678,370,3,30.75,92.25
1834,75,340,3,197.41,592.23
1835,1733,30,4,20.66,82.64
1836,666,543,3,637.9,1913.7
1837,63,14,2,131.0,262.0
1838,1316,429,2,710.51,1421.02
1839,395,556,2,353.67,707.34
1840,2229,205,3,97.12,291.36
1841,1794,226,1,93.28,93.28
1842,1143,80,5,436.41,2182.05
1843,1580,229,2,363.41,726.82
1844,265,458,3,207.1,621.3
1845,2343,85,4,93.68,374.72
1846,208,571,4,550.21,2200.84
1847,245,202,3,185.64,556.92
1848,522,102,2,309.42,618.84
1849,1761,224,4,318.02,1272.08
1850,2422,139,5,507.57,2537.85
1851,609,231,4,668.95,2675.8
1852,1066,353,3,303.02,909.06
1853,262,2,3,201.49,604.47
1854,1654,315,4,209.88,839.52
1855,2293,44,4,660.44,2641.76
1856,932,319,2,632.34,1264.68
1857,1080,33,1,498.19,498.19
1858,1195,493,4,469.64,1878.56
1859,476,7,5,219.72,1098.6
1860,639,433,1,460.34,460.34
1861,805,123,2,345.62,691.24
1862,884,504,1,772.07,772.07
1863,66,224,3,318.02,954.06
1864,441,40,3,525.55,1576.65
1865,290,73,5,142.21,711.05
1866,1192,234,3,216.26,648.78
1867,638,132,1,688.06,688.06
1868,1819,117,5,423.8,2119.0
1869,753,578,4,369.57,1478.28
1870,596,57,1,430.82,430.82
1871,1845,24,3,367.73,1103.19
1872,285,518,1,165.47,165.47
1873,1896,243,5,71.89,359.45
1874,320,368,3,552.7,1658.1
1875,537,417,3,646.38,1939.14
1876,298,76,4,257.19,1028.76
1877,1627,459,2,390.8,781.6
1878,1114,551,5,217.65,1088.25
1879,1668,184,3,63.4,190.2
1880,1290,75,4,611.8,2447.2
1881,1203,245,5,475.18,2375.9
1882,526,582,3,7.81,23.43
1883,66,346,2,798.78,1597.56
1884,766,489,4,741.64,2966.56
1885,472,26,2,565.26,1130.52
1886,114,165,3,305.69,917.07
1887,765,449,4,137.72,550.88
1888,805,116,3,200.97,602.91
1889,2405,488,2,663.6,1327.2
1890,2500,284,4,514.77,2059.08
1891,1532,93,4,666.98,2667.92
1892,2078,160,4,26.4,105.6
1893,891,172,5,795.85,3979.25
1894,2193,167,2,256.02,512.04
1895,1219,100,2,662.51,1325.02
1896,480,72,4,453.13,1812.52
1897,20,164,5,572.66,2863.3
1898,1961,334,1,480.66,480.66
1899,2447,339,2,278.87,557.74
1900,1437,83,5,488.4,2442.0
1901,1535,594,2,180.47,360.94
1902,1705,406,5,382.03,1910.15
1903,765,289,5,175.39,876.95
1904,654,23,1,483.86,483.86
1905,1346,83,3,488.4,1465.2
1906,1837,165,4,305.69,1222.76
1907,1101,436,3,488.54,1465.62
1908,1082,90,4,244.76,979.04
1909,534,276,4,199.49,797.96
1910,2299,350,1,232.32,232.32
1911,1607,591,2,667.43,1334.86
1912,922,347,1,90.69,90.69
1913,71,579,3,165.43,496.29
1914,1869,414,2,577.94,1155.88
1915,784,493,2,469.64,939.28
1916,1244,162,5,323.74,1618.7
1917,217,242,3,469.33,1407.99
1918,1864,153,4,294.87,1179.48
1919,810,308,3,141.07,423.21
1920,802,114,5,710.24,3551.2
1921,1170,420,4,348.54,1394.16
1922,530,545,5,74.11,370.55
1923,1547,463,5,321.37,1606.85
1924,1270,581,3,569.71,1709.13
1925,911,226,5,93.28,466.4
1926,153,300,4,620.55,2482.2
1927,975,540,2,465.91,931.82
1928,1352,313,4,175.56,702.24
1929,1780,84,1,369.11,369.11
1930,158,471,3,440.06,1320.18
1931,454,209,3,172.87,518.61
1932,719,243,4,71.89,287.56
1933,1626,189,1,487.52,487.52
1934,448,486,3,402.62,1207.86
1935,1420,490,2,629.17,1258.34
1936,645,78,3,434.28,1302.84
1937,419,193,3,316.93,950.79
1938,2097,595,3,394.59,1183.77
1939,2181,7,3,219.72,659.16
1940,1288,424,5,342.77,1713.85
1941,1017,328,3,557.57,1672.71
1942,2053,51,1,286.34,286.34
1943,210,457,4,709.68,2838.72
1944,1878,208,1,421.48,421.48
1945,1664,124,3,342.09,1026.27
1946,1460,361,1,107.07,107.07
1947,48,74,5,788.84,3944.2
1948,1058,11,3,570.35,1711.05
1949,1033,562,1,332.74,332.74
1950,2074,18,4,662.91,2651.64
1951,508,457,2,709.68,1419.36
1952,1702,44,3,660.44,1981.32
1953,2226,162,1,323.74,323.74
1954,218,363,5,741.22,3706.1
1955,1130,477,5,579.66,2898.3
1956,510,2,2,201.49,402.98
1957,1435,593,4,758.04,3032.16
1958,1841,15,5,323.44,1617.2
1959,157,203,1,675.92,675.92
1960,897,77,5,665.5,3327.5
1961,2375,228,5,365.78,1828.9
1962,2400,388,5,459.38,2296.9
1963,58,475,4,234.24,936.96
1964,2402,274,3,91.37,274.11
1965,726,481,3,572.33,1716.99
1966,1638,257,4,592.01,2368.04
1967,291,95,3,473.85,1421.55
1968,665,258,5,532.11,2660.55
1969,1664,370,4,30.75,123.0
1970,455,418,3,191.05,573.15
1971,1915,517,1,340.73,340.73
1972,1484,267,2,228.53,457.06
1973,2036,182,2,488.92,977.84
1974,1204,462,4,393.0,1572.0
1975,1440,599,3,794.13,2382.39
1976,1770,24,5,367.73,1838.65
1977,13,503,2,53.79,107.58
1978,489,156,5,649.04,3245.2
1979,1524,199,1,659.01,659.01
1980,1930,243,5,71.89,359.45
1981,2320,6,1,677.04,677.04
1982,190,100,5,662.51,3312.55
1983,422,29,5,783.75,3918.75
1984,1494,398,1,72.32,72.32
1985,1159,158,2,33.54,67.08
1986,1982,106,1,665.88,665.88
1987,1412,591,3,667.43,2002.29
1988,1206,201,1,495.16,495.16
1989,1822,529,1,794.2,794.2
1990,684,403,4,490.74,1962.96
1991,1317,158,1,33.54,33.54
1992,1093,148,4,611.86,2447.44
1993,115,39,4,651.11,2604.44
1994,1188,257,3,592.01,1776.03
1995,1851,62,1,688.85,688.85
1996,235,491,3,258.16,774.48
1997,381,337,2,374.54,749.08
1998,1098,391,1,152.29,152.29
1999,1653,587,1,205.23,205.23
2000,2215,329,3,554.53,1663.59
2001,1527,75,5,611.8,3059.0
2002,1659,545,5,74.11,370.55
2003,462,235,3,39.05,117.15
2004,1131,2,3,201.49,604.47
2005,2145,446,1,795.58,795.58
2006,1258,543,4,637.9,2551.6
2007,683,102,5,309.42,1547.1
2008,1008,443,4,136.8,547.2
2009,2234,586,2,378.49,756.98
2010,1517,536,4,138.63,554.52
2011,1441,155,5,252.16,1260.8
2012,2421,448,1,365.19,365.19
2013,1054,420,3,348.54,1045.62
2014,317,578,4,369.57,1478.28
2015,581,476,2,615.62,1231.24
2016,1752,107,4,434.9,1739.6
2017,1350,313,4,175.56,702.24
2018,1862,90,3,244.76,734.28
2019,2235,585,4,621.38,2485.52
2020,1751,208,2,421.48,842.96
2021,504,218,1,768.18,768.18
2022,1265,231,4,668.95,2675.8
2023,79,116,1,200.97,200.97
2024,1744,279,4,618.87,2475.48
2025,596,377,1,423.74,423.74
2026,1117,469,5,624.34,3121.7
2027,1521,458,1,207.1,207.1
2028,61,329,1,554.53,554.53
2029,588,85,4,93.68,374.72
2030,1581,131,1,174.07,174.07
2031,2190,332,3,206.36,619.08
2032,2162,96,2,573.88,1147.76
2033,956,59,2,230.63,461.26
2034,477,11,4,570.35,2281.4
2035,430,110,4,584.53,2338.12
2036,745,214,1,449.0,449.0
2037,332,554,5,659.7,3298.5
2038,620,3,3,401.35,1204.05
2039,249,254,3,346.43,1039.29
2040,686,371,3,380.56,1141.68
2041,770,37,3,411.28,1233.84
2042,613,246,1,313.43,313.43
2043,1686,139,1,507.57,507.57
2044,706,217,1,352.81,352.81
2045,1442,268,2,98.85,197.7
2046,2212,468,2,376.95,753.9
2047,339,307,2,706.75,1413.5
2048,2294,595,4,394.59,1578.36
2049,1913,226,3,93.28,279.84
2050,1922,29,3,783.75,2351.25
2051,2409,139,5,507.57,2537.85
2052,145,115,5,168.78,843.9
2053,2402,333,1,455.25,455.25
2054,1374,294,2,116.36,232.72
2055,1516,441,1,621.79,621.79
2056,1941,303,3,384.21,1152.63
2057,448,288,1,111.09,111.09
2058,2301,87,5,615.72,3078.6
2059,999,87,5,615.72,3078.6
2060,2270,32,4,372.32,1489.28
2061,2091,494,4,709.65,2838.6
2062,674,46,5,655.59,3277.95
2063,2149,456,4,582.03,2328.12
2064,514,256,5,108.9,544.5
2065,709,498,3,23.53,70.59
2066,168,459,3,390.8,1172.4
2067,461,480,5,164.0,820.0
2068,159,306,5,188.57,942.85
2069,1983,26,5,565.26,2826.3
2070,2088,348,5,410.49,2052.45
2071,2028,596,3,218.09,654.27
2072,2361,357,3,618.26,1854.78
2073,187,393,3,724.42,2173.26
2074,411,260,3,268.99,806.97
2075,2156,311,4,371.11,1484.44
2076,208,312,5,296.97,1484.85
2077,780,345,1,529.31,529.31
2078,853,520,1,562.37,562.37
2079,1766,342,2,74.41,148.82
2080,533,274,1,91.37,91.37
2081,1992,503,5,53.79,268.95
2082,2120,297,5,570.03,2850.15
2083,419,156,3,649.04,1947.12
2084,1008,387,5,448.21,2241.05
2085,1699,236,4,290.29,1161.16
2086,458,171,5,432.07,2160.35
2087,870,486,3,402.62,1207.86
2088,2167,209,4,172.87,691.48
2089,378,531,2,197.61,395.22
2090,489,297,3,570.03,1710.09
2091,2374,406,1,382.03,382.03
2092,2424,409,4,756.77,3027.08
2093,1803,98,3,219.9,659.7
2094,2181,211,3,213.42,640.26
2095,1704,510,4,593.76,2375.04
2096,2298,376,1,743.8,743.8
2097,1132,99,2,150.17,300.34
2098,2469,204,5,382.59,1912.95
2099,807,137,3,630.03,1890.09
2100,2224,365,3,673.29,2019.87
2101,1734,449,4,137.72,550.88
2102,750,7,2,219.72,439.44
2103,14,312,2,296.97,593.94
2104,623,552,3,578.2,1734.6
2105,2079,69,5,616.76,3083.8
2106,419,193,3,316.93,950.79
2107,60,334,1,480.66,480.66
2108,2051,381,4,654.28,2617.12
2109,1988,474,3,636.0,1908.0
2110,1792,410,2,156.49,312.98
2111,2235,9,4,547.94,2191.76
2112,1406,206,2,562.91,1125.82
2113,94,72,1,453.13,453.13
2114,1866,524,5,608.53,3042.65
2115,1201,157,2,132.67,265.34
2116,1127,291,3,194.59,583.77
2117,2362,176,5,338.38,1691.9
2118,1130,530,4,383.96,1535.84
2119,1905,21,3,142.26,426.78
2120,2250,398,5,72.32,361.6
2121,1169,575,3,383.35,1150.05
2122,1128,405,1,366.73,366.73
2123,1739,55,3,550.33,1650.99
2124,1506,243,4,71.89,287.56
2125,1677,2,1,201.49,201.49
2126,629,548,4,519.89,2079.56
2127,304,493,3,469.64,1408.92
2128,1,542,5,154.29,771.45
2129,1250,129,2,315.76,631.52
2130,2240,222,3,466.67,1400.01
2131,708,166,3,157.44,472.32
2132,1792,510,2,593.76,1187.52
2133,1620,428,5,639.7,3198.5
2134,831,292,2,487.76,975.52
2135,759,138,2,108.59,217.18
2136,1761,26,5,565.26,2826.3
2137,2164,38,4,664.31,2657.24
2138,2171,68,4,433.82,1735.28
2139,396,570,1,277.47,277.47
2140,1116,19,3,738.54,2215.62
2141,2215,412,1,243.36,243.36
2142,2184,281,4,407.22,1628.88
2143,939,77,1,665.5,665.5
2144,2236,31,5,98.89,494.45
2145,144,240,2,668.08,1336.16
2146,1399,410,1,156.49,156.49
2147,279,542,5,154.29,771.45
2148,2142,165,4,305.69,1222.76
2149,2303,470,5,503.4,2517.0
2150,1908,219,4,743.84,2975.36
2151,831,245,4,475.18,1900.72
2152,1968,501,3,573.48,1720.44
2153,1987,312,5,296.97,1484.85
2154,1706,178,3,754.48,2263.44
2155,1448,10,2,400.1,800.2
2156,1557,120,5,252.42,1262.1
2157,67,165,1,305.69,305.69
2158,1686,369,4,575.2,2300.8
2159,1923,238,5,343.57,1717.85
2160,1158,132,3,688.06,2064.18
2161,1744,224,4,318.02,1272.08
2162,1890,329,4,554.53,2218.12
2163,2275,14,4,131.0,524.0
2164,1141,95,2,473.85,947.7
2165,604,189,5,487.52,2437.6
2166,1954,596,3,218.09,654.27
2167,657,484,5,781.17,3905.85
2168,1725,340,1,197.41,197.41
2169,1478,215,4,15.98,63.92
2170,1222,408,5,286.57,1432.85
2171,1993,455,3,548.3,1644.9
2172,1228,289,3,175.39,526.17
2173,804,223,2,131.09,262.18
2174,452,352,3,660.12,1980.36
2175,2468,66,5,154.37,771.85
2176,878,17,2,754.6,1509.2
2177,638,71,5,124.56,622.8
2178,2496,211,5,213.42,1067.1
2179,734,355,2,292.3,584.6
2180,92,319,5,632.34,3161.7
2181,2125,552,4,578.2,2312.8
2182,1366,122,4,566.95,2267.8
2183,647,292,1,487.76,487.76
2184,1767,509,2,230.99,461.98
2185,1568,494,3,709.65,2128.95
2186,1179,362,4,743.36,2973.44
2187,245,94,1,216.75,216.75
2188,2105,48,3,7.86,23.58
2189,1911,572,1,371.03,371.03
2190,1914,567,4,294.85,1179.4
2191,463,421,5,483.87,2419.35
2192,544,580,4,511.84,2047.36
2193,2172,394,3,302.36,907.08
2194,2052,79,2,677.76,1355.52
2195,455,331,1,697.27,697.27
2196,1791,48,5,7.86,39.3
2197,711,154,1,129.64,129.64
2198,347,447,3,202.17,606.51
2199,1906,253,5,501.27,2506.35
2200,666,357,5,618.26,3091.3
2201,2055,473,2,710.65,1421.3
2202,1394,215,3,15.98,47.94
2203,594,522,3,276.66,829.98
2204,1012,501,3,573.48,1720.44
2205,642,499,5,671.01,3355.05
2206,2005,354,2,732.06,1464.12
2207,172,560,1,283.44,283.44
2208,2330,197,4,302.59,1210.36
2209,1337,261,1,523.65,523.65
2210,1627,459,5,390.8,1954.0
2211,2045,413,1,754.93,754.93
2212,812,477,1,579.66,579.66
2213,451,204,2,382.59,765.18
2214,789,206,2,562.91,1125.82
2215,303,202,2,185.64,371.28
2216,323,42,4,732.52,2930.08
2217,2063,324,5,456.96,2284.8
2218,268,474,5,636.0,3180.0
2219,2350,519,4,337.8,1351.2
2220,67,311,1,371.11,371.11
2221,2245,542,3,154.29,462.87
2222,903,99,3,150.17,450.51
2223,2,128,4,54.31,217.24
2224,335,158,1,33.54,33.54
2225,1129,210,2,92.48,184.96
2226,956,590,5,208.79,1043.95
2227,779,68,1,433.82,433.82
2228,1870,468,2,376.95,753.9
2229,275,12,4,288.11,1152.44
2230,2221,164,1,572.66,572.66
2231,1690,260,3,268.99,806.97
2232,2202,48,1,7.86,7.86
2233,1894,392,1,132.06,132.06
2234,1481,299,4,656.53,2626.12
2235,392,114,3,710.24,2130.72
2236,1268,559,4,306.14,1224.56
2237,2016,226,5,93.28,466.4
2238,1164,402,1,144.86,144.86
2239,2269,3,1,401.35,401.35
2240,2379,436,5,488.54,2442.7
2241,1636,376,3,743.8,2231.4
2242,154,396,4,195.06,780.24
2243,1019,331,2,697.27,1394.54
2244,1617,152,3,673.83,2021.49
2245,554,462,5,393.0,1965.0
2246,2315,189,2,487.52,975.04
2247,1920,289,2,175.39,350.78
2248,2426,555,2,344.08,688.16
2249,1313,469,2,624.34,1248.68
2250,1163,554,4,659.7,2638.8
2251,1615,594,4,180.47,721.88
2252,2406,110,2,584.53,1169.06
2253,228,549,3,547.84,1643.52
2254,344,397,1,449.33,449.33
2255,2058,514,4,80.0,320.0
2256,93,588,1,475.68,475.68
2257,29,126,1,86.27,86.27
2258,1684,320,4,323.31,1293.24
2259,1697,187,3,431.57,1294.71
2260,1725,291,3,194.59,583.77
2261,729,140,5,298.93,1494.65
2262,1190,18,4,662.91,2651.64
2263,1427,98,1,219.9,219.9
2264,2180,540,5,465.91,2329.55
2265,1308,336,3,66.37,199.11
2266,1203,504,3,772.07,2316.21
2267,2019,135,1,426.12,426.12
2268,346,445,3,71.32,213.96
2269,492,10,1,400.1,400.1
2270,1167,518,5,165.47,827.35
2271,2428,210,4,92.48,369.92
2272,886,211,4,213.42,853.68
2273,1989,156,4,649.04,2596.16
2274,1543,502,3,467.57,1402.71
2275,2075,427,2,478.59,957.18
2276,66,564,2,549.93,1099.86
2277,1986,416,2,133.11,266.22
2278,1381,145,1,785.46,785.46
2279,1481,453,3,176.31,528.93
2280,1828,516,3,703.53,2110.59
2281,2318,540,4,465.91,1863.64
2282,1609,83,1,488.4,488.4
2283,1665,67,2,562.94,1125.88
2284,1992,119,5,79.84,399.2
2285,322,222,5,466.67,2333.35
2286,2462,90,3,244.76,734.28
2287,1749,16,4,683.71,2734.84
2288,1256,433,3,460.34,1381.02
2289,1334,6,2,677.04,1354.08
2290,1441,139,3,507.57,1522.71
2291,1162,486,1,402.62,402.62
2292,627,368,3,552.7,1658.1
2293,1441,284,1,514.77,514.77
2294,2044,476,1,615.62,615.62
2295,579,232,4,589.65,2358.6
2296,1393,307,5,706.75,3533.75
2297,2189,334,2,480.66,961.32
2298,879,444,1,199.67,199.67
2299,2153,118,1,402.44,402.44
2300,1566,36,5,346.81,1734.05
2301,1656,186,3,528.49,1585.47
2302,459,507,2,248.1,496.2
2303,2424,108,2,80.18,160.36
2304,350,53,4,696.41,2785.64
2305,26,257,5,592.01,2960.05
2306,1951,237,1,662.85,662.85
2307,170,301,2,10.14,20.28
2308,2051,180,4,96.58,386.32
2309,1330,290,1,162.83,162.83
2310,900,32,2,372.32,744.64
2311,1298,216,3,291.11,873.33
2312,1954,285,5,493.0,2465.0
2313,1428,99,2,150.17,300.34
2314,1271,278,1,147.76,147.76
2315,181,305,4,680.79,2723.16
2316,769,435,3,59.27,177.81
2317,18,62,4,688.85,2755.4
2318,1371,431,3,538.19,1614.57
2319,1498,87,4,615.72,2462.88
2320,521,552,1,578.2,578.2
2321,954,332,4,206.36,825.44
2322,1332,269,1,511.36,511.36
2323,2496,514,3,80.0,240.0
2324,1622,513,1,154.01,154.01
2325,1490,198,3,420.99,1262.97
2326,1607,7,1,219.72,219.72
2327,2008,251,5,23.44,117.2
2328,981,41,5,93.83,469.15
2329,1667,231,2,668.95,1337.9
2330,1064,259,1,147.03,147.03
2331,1907,51,1,286.34,286.34
2332,2491,293,1,90.27,90.27
2333,126,331,4,697.27,2789.08
2334,48,436,5,488.54,2442.7
2335,387,414,1,577.94,577.94
2336,652,146,4,335.05,1340.2
2337,1514,515,4,694.8,2779.2
2338,1228,195,1,723.37,723.37
2339,817,324,5,456.96,2284.8
2340,740,580,2,511.84,1023.68
2341,2261,298,1,169.49,169.49
2342,552,559,1,306.14,306.14
2343,702,327,4,116.43,465.72
2344,78,268,2,98.85,197.7
2345,1067,549,2,547.84,1095.68
2346,410,32,5,372.32,1861.6
2347,2178,498,2,23.53,47.06
2348,1823,229,5,363.41,1817.05
2349,1369,536,1,138.63,138.63
2350,2083,324,4,456.96,1827.84
2351,1702,400,1,308.3,308.3
2352,744,93,1,666.98,666.98
2353,1982,89,5,549.99,2749.95
2354,1883,399,1,472.64,472.64
2355,1712,252,2,770.82,1541.64
2356,1130,178,4,754.48,3017.92
2357,980,296,4,288.03,1152.12
2358,750,291,5,194.59,972.95
2359,2030,182,4,488.92,1955.68
2360,346,205,4,97.12,388.48
2361,617,170,5,614.58,3072.9
2362,2486,510,4,593.76,2375.04
2363,1308,413,2,754.93,1509.86
2364,2493,557,4,621.32,2485.28
2365,2078,458,1,207.1,207.1
2366,1402,390,1,674.26,674.26
2367,1574,143,2,478.17,956.34
